SnapshotDate,SnapshotDateTime,OutletName,Address,Suburb,Postcode,State,RegionID,Longitude,Latitude,OutletBrandCode,FuelBrandCode,OutletID,OutletIdentifier,IsOutletActive,HasValidCoordinates,Diesel_Today_CPL,Diesel_Today_DollarPerLitre,PremiumDiesel_Today_CPL,PremiumDiesel_Today_DollarPerLitre,Biodiesel20_Today_CPL,Biodiesel20_Today_DollarPerLitre,Unleaded91_Today_CPL,Unleaded91_Today_DollarPerLitre,LowAromaticFuel_Today_CPL,LowAromaticFuel_Today_DollarPerLitre,Premium95_Today_CPL,Premium95_Today_DollarPerLitre,Premium98_Today_CPL,Premium98_Today_DollarPerLitre,E10_Today_CPL,E10_Today_DollarPerLitre,E85_Today_CPL,E85_Today_DollarPerLitre,LPG_Today_CPL,LPG_Today_DollarPerLitre,EquivalentUnleaded_Today_CPL,EquivalentUnleaded_Today_DollarPerLitre,AllDiesel_Today_CPL,AllDiesel_Today_DollarPerLitre,Diesel_Tomorrow_CPL,Diesel_Tomorrow_DollarPerLitre,PremiumDiesel_Tomorrow_CPL,PremiumDiesel_Tomorrow_DollarPerLitre,Biodiesel20_Tomorrow_CPL,Biodiesel20_Tomorrow_DollarPerLitre,Unleaded91_Tomorrow_CPL,Unleaded91_Tomorrow_DollarPerLitre,LowAromaticFuel_Tomorrow_CPL,LowAromaticFuel_Tomorrow_DollarPerLitre,Premium95_Tomorrow_CPL,Premium95_Tomorrow_DollarPerLitre,Premium98_Tomorrow_CPL,Premium98_Tomorrow_DollarPerLitre,E10_Tomorrow_CPL,E10_Tomorrow_DollarPerLitre,E85_Tomorrow_CPL,E85_Tomorrow_DollarPerLitre,LPG_Tomorrow_CPL,LPG_Tomorrow_DollarPerLitre,EquivalentUnleaded_Tomorrow_CPL,EquivalentUnleaded_Tomorrow_DollarPerLitre,AllDiesel_Tomorrow_CPL,AllDiesel_Tomorrow_DollarPerLitre,Diesel_IsAvailableToday,Diesel_IsAvailableTomorrow,PremiumDiesel_IsAvailableToday,PremiumDiesel_IsAvailableTomorrow,Biodiesel20_IsAvailableToday,Biodiesel20_IsAvailableTomorrow,Unleaded91_IsAvailableToday,Unleaded91_IsAvailableTomorrow,LowAromaticFuel_IsAvailableToday,LowAromaticFuel_IsAvailableTomorrow,Premium95_IsAvailableToday,Premium95_IsAvailableTomorrow,Premium98_IsAvailableToday,Premium98_IsAvailableTomorrow,E10_IsAvailableToday,E10_IsAvailableTomorrow,E85_IsAvailableToday,E85_IsAvailableTomorrow,LPG_IsAvailableToday,LPG_IsAvailableTomorrow,EquivalentUnleaded_IsAvailableToday,EquivalentUnleaded_IsAvailableTomorrow,AllDiesel_IsAvailableToday,AllDiesel_IsAvailableTomorrow,ListedFuelCount,AvailableFuelCount,FuelCodesListed,FuelCodesAvailable,CheapestFuelCode,CheapestFuelType,CheapestTodayPriceCPL,CheapestTodayPriceDollarPerLitre,Diesel_RawToday_CPL,Diesel_RawTomorrow_CPL,PremiumDiesel_RawToday_CPL,PremiumDiesel_RawTomorrow_CPL,Biodiesel20_RawToday_CPL,Biodiesel20_RawTomorrow_CPL,Unleaded91_RawToday_CPL,Unleaded91_RawTomorrow_CPL,LowAromaticFuel_RawToday_CPL,LowAromaticFuel_RawTomorrow_CPL,Premium95_RawToday_CPL,Premium95_RawTomorrow_CPL,Premium98_RawToday_CPL,Premium98_RawTomorrow_CPL,E10_RawToday_CPL,E10_RawTomorrow_CPL,E85_RawToday_CPL,E85_RawTomorrow_CPL,LPG_RawToday_CPL,LPG_RawTomorrow_CPL,EquivalentUnleaded_RawToday_CPL,EquivalentUnleaded_RawTomorrow_CPL,AllDiesel_RawToday_CPL,AllDiesel_RawTomorrow_CPL,IsNTFleetOutlet,OutletWebsite,DataQualityStatus,DataQualityNotes,SourceURL,SourceMethod
2026-07-27,2026-07-27 07:45:40,Independent Red Centre Farm,278 Woodforde Rd (Stuart Highway),TI TREE,0872,NT,4,133.420507,-22.24557,IN,IN,162,08720162,True,True,260.0,2.6,,,,,,,,,260.0,2.6,,,,,,,,,,,,,260.0,2.6,,,,,,,,,260.0,2.6,,,,,,,,,,,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,2,2,"DL, P95","DL, P95",DL,Diesel,260.0,2.6,260.0,260.0,,,,,,,,,260.0,260.0,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Timber Creek Travellers Rest,(Lot 94) 78 Victoria Highway,TIMBER CREEK,0852,NT,6,130.480501,-15.661786,BP,BP,148,08520148,True,True,233.0,2.33,,,,,197.0,1.97,,,222.0,2.22,,,,,,,,,,,,,233.0,2.33,,,,,197.0,1.97,,,222.0,2.22,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,197.0,1.97,233.0,233.0,,,,,197.0,197.0,,,222.0,222.0,,,,,,,,,,,,,False,http://timbercreektr.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Army & Airforce Canteen Service Tindal,"Bldg 260-261 Newham Circuit, RAAF Base Tindal",TINDAL,0856,NT,6,132.396529,-14.499858,IN,BP,124,08560124,True,True,225.0,2.25,,,,,,,190.0,1.9,211.0,2.11,,,,,,,,,,,,,225.0,2.25,,,,,,,190.0,1.9,211.0,2.11,,,,,,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"DL, LAF, P95","DL, LAF, P95",LAF,Low Aromatic Fuel,190.0,1.9,225.0,225.0,,,,,,,190.0,190.0,211.0,211.0,,,,,,,,,,,,,False,https://www.aafcans.gov.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,TOP SPRINGS HOTEL,147 Buchanan Highway (Crn Buntine & Buchanan Highway,TOP SPRINGS,0852,NT,6,131.796902,-16.543589,PM,IN,156,08520156,True,True,280.0,2.8,,,,,,,245.0,2.45,,,,,,,,,,,,,,,280.0,2.8,,,,,,,245.0,2.45,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,245.0,2.45,280.0,280.0,,,,,,,245.0,245.0,,,,,,,,,,,,,,,False,https://www.topspringshotel.com.au/,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Barkly Homestead,2 Barkly Hwy (Cnr Barkly and Tablelands Highways),Tablelands,0862,NT,5,135.827585,-19.710849,IN,IN,111,08620111,True,True,273.0,2.73,,,,,225.0,2.25,,,242.0,2.42,,,,,,,,,,,,,273.0,2.73,,,,,225.0,2.25,,,242.0,2.42,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,225.0,2.25,273.0,273.0,,,,,225.0,225.0,,,242.0,242.0,,,,,,,,,,,,,False,https://www.barklyhomestead.com.au/,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,BP Complex Tennant Creek,"Lot 1041, 216 Paterson Street",Tennant Creek,0861,NT,5,134.192328,-19.637121,BP,BP,179,08610179,True,True,239.9,2.399,,,,,,,201.9,2.019,224.9,2.249,249.9,2.499,,,,,,,,,,,239.9,2.399,,,,,,,201.9,2.019,224.9,2.249,249.9,2.499,,,,,,,,,,,True,True,,,,,,,True,True,True,True,True,True,,,,,,,,,,,4,4,"DL, LAF, P95, P98","DL, LAF, P95, P98",LAF,Low Aromatic Fuel,201.9,2.019,239.9,239.9,,,,,,,201.9,201.9,224.9,224.9,249.9,249.9,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Red Shop,71 Peko Road,Tennant Creek,0860,NT,5,134.19919,-19.646463,IN,IN,207,08600207,True,True,240.0,2.4,,,,,,,210.0,2.1,,,,,,,,,,,,,,,240.0,2.4,,,,,,,210.0,2.1,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,210.0,2.1,240.0,240.0,,,,,,,210.0,210.0,,,,,,,,,,,,,,,False,www.outbacktennantcreek.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Lone Star Service Station,3 Lot 1192 Paterson Street,Tennant Creek,0860,NT,5,134.187991,-19.653985,AM,AM,3,08600003,True,True,,,251.9,2.519,,,,,211.9,2.119,235.9,2.359,,,,,,,,,,,,,,,251.9,2.519,,,,,211.9,2.119,235.9,2.359,,,,,,,,,,,,,,,True,True,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"LAF, P95, PD","LAF, P95, PD",LAF,Low Aromatic Fuel,211.9,2.119,,,251.9,251.9,,,,,211.9,211.9,235.9,235.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Refuel Australia Tennant Creek,25 Standley Street,Tennant Creek,0860,NT,5,134.185093,-19.654691,AM,AM,218,08600218,True,True,239.8,2.398,,,,,,,,,,,,,,,,,,,,,,,239.8,2.398,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,1,DL,DL,DL,Diesel,239.8,2.398,239.8,239.8,,,,,,,,,,,,,,,,,,,,,,,False,https://www.refuelaus.com.au/,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Tennant Creek Service Station,222 Paterson Street,Tennant Creek,0860,NT,5,134.192451,-19.636383,AS,AS,187,08600187,True,True,239.9,2.399,,,,,,,204.9,2.049,222.9,2.229,,,,,,,,,,,,,239.9,2.399,,,,,,,204.9,2.049,222.9,2.229,,,,,,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"DL, LAF, P95","DL, LAF, P95",LAF,Low Aromatic Fuel,204.9,2.049,239.9,239.9,,,,,,,204.9,204.9,222.9,222.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Threeways,Cnr Stuart Highway and Barkly Highway,Tennant Creek,0861,NT,5,134.208254,-19.436597,SH,SH,135,08610135,True,True,273.0,2.73,,,,,,,237.0,2.37,249.0,2.49,,,,,,,,,,,,,273.0,2.73,,,,,,,237.0,2.37,249.0,2.49,,,,,,,,,,,,,True,True,,,,,,,True,True,True,True,,,,,,,,,,,,,3,3,"DL, LAF, P95","DL, LAF, P95",LAF,Low Aromatic Fuel,237.0,2.37,273.0,273.0,,,,,,,237.0,237.0,249.0,249.0,,,,,,,,,,,,,False,http://threewaysroadhouse.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Ti Tree Farm Garden,26 Spencer Street,Ti Tree,0872,NT,4,133.41331,-22.12836,IN,IN,196,08720196,True,True,269.0,2.69,,,,,,,,,269.0,2.69,,,,,,,,,,,,,269.0,2.69,,,,,,,,,269.0,2.69,,,,,,,,,,,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,2,2,"DL, P95","DL, P95",DL,Diesel,269.0,2.69,269.0,269.0,,,,,,,,,269.0,269.0,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Ti Tree Roadhouse,Lot 3 Stuart Highway,Ti Tree,0872,NT,4,133.423997,-22.097869,AM,AM,197,08720197,True,True,270.0,2.7,,,,,250.0,2.5,,,260.0,2.6,,,,,,,,,,,,,270.0,2.7,,,,,250.0,2.5,,,260.0,2.6,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,250.0,2.5,270.0,270.0,,,,,250.0,250.0,,,260.0,260.0,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Refuel Australia Timber Creek,3 Wilson Street,Timber Creek,0852,NT,6,130.46954,-15.643745,AM,AM,235,08520235,True,True,232.8,2.3280000000000003,,,,,,,,,,,,,,,,,,,,,,,232.8,2.3280000000000003,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,1,1,DL,DL,DL,Diesel,232.8,2.3280000000000003,232.8,232.8,,,,,,,,,,,,,,,,,,,,,,,False,http://www.refuelaus.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,United Timber Creek Supermarket,"58 Victoria Highway, Timber Creek, NT 0852",Timber Creek,0852,NT,6,130.48073,-15.66293,UN,UN,236,08520236,True,True,231.9,2.319,,,,,209.9,2.099,,,221.9,2.219,,,,,,,,,,,,,231.9,2.319,,,,,209.9,2.099,,,221.9,2.219,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,209.9,2.099,231.9,231.9,,,,,209.9,209.9,,,221.9,221.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Titjikala Store,Lot 28,Titjikala,0872,NT,4,134.075971,-24.674253,IN,CA,20,08720020,True,True,346.0,3.46,,,,,,,297.0,2.97,,,,,,,,,,,,,,,346.0,3.46,,,,,,,297.0,2.97,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,297.0,2.97,346.0,346.0,,,,,,,297.0,297.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Tobermorey Roadhouse,"1 Tobermorey Roadhouse, Plenty Highway",Urandangie,4825,NT,4,137.973541,-22.274359,IN,IN,198,48250198,True,True,346.0,3.46,,,,,325.0,3.25,,,,,,,,,,,,,,,,,346.0,3.46,,,,,325.0,3.25,,,,,,,,,,,,,,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,2,2,"DL, U91","DL, U91",U91,Unleaded 91,325.0,3.25,346.0,346.0,,,,,325.0,325.0,,,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Urapunga Store,Lot 29 Rittarangu Street,Urapunga,0852,NT,6,134.567296,-14.709765,IN,IN,238,08520238,True,True,,,,,,,,,284.0,2.84,,,,,,,,,,,,,,,,,,,,,,,284.0,2.84,,,,,,,,,,,,,,,False,False,,,,,,,True,True,,,,,,,,,,,,,,,2,1,"DL, LAF",LAF,LAF,Low Aromatic Fuel,284.0,2.84,304.0,304.0,,,,,,,284.0,284.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Gemtree Caravan Park,6990 Plenty Highway,Via Alice Springs,0872,NT,4,134.241255,-22.96829,PM,PM,141,08720141,True,True,290.0,2.9,,,,,268.0,2.68,,,,,,,,,,,,,,,,,290.0,2.9,,,,,268.0,2.68,,,,,,,,,,,,,,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,2,2,"DL, U91","DL, U91",U91,Unleaded 91,268.0,2.68,290.0,290.0,,,,,268.0,268.0,,,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Kings Creek Station,12725 Luritja Road,Via Alice Springs,0872,NT,4,131.817917,-24.405307,IN,IN,99,08720099,True,True,298.0,2.98,,,,,272.0,2.72,,,285.0,2.85,,,,,,,,,,,,,298.0,2.98,,,,,272.0,2.72,,,285.0,2.85,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,272.0,2.72,298.0,298.0,,,,,272.0,272.0,,,285.0,285.0,,,,,,,,,,,,,False,http://www.kingscreekstation.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Ausfuel Virginia,30 Virginia Road,Virginia,0835,NT,2,131.029042,-12.517866,AF,AF,95,08350095,True,True,235.9,2.359,,,,,199.9,1.999,,,212.9,2.129,,,,,,,,,,,,,235.9,2.359,,,,,199.9,1.999,,,212.9,2.129,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,199.9,1.999,235.9,235.9,,,,,199.9,199.9,,,212.9,212.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Thamarrurr Development Corporation Mechanical Workshop,Lot 485 Perdjert Street,WADEYE,0822,NT,1,129.520224,-14.237557,PM,PM,126,08220126,True,True,288.0,2.88,,,,,,,263.0,2.63,,,,,,,,,,,,,,,288.0,2.88,,,,,,,263.0,2.63,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,263.0,2.63,288.0,288.0,,,,,,,263.0,263.0,,,,,,,,,,,,,,,False,http://www.thamarrurr.org.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,UNITED CASUARINA PIEFACE,17 Vanderlin Drive,WANGURI,0810,NT,3,130.88528,-12.376162,UN,UN,66,08100066,True,True,232.9,2.329,,,,,195.9,1.959,,,211.9,2.119,240.9,2.4090000000000003,,,,,,,,,,,232.9,2.329,,,,,195.9,1.959,,,211.9,2.119,240.9,2.4090000000000003,,,,,,,,,,,True,True,,,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"DL, P95, P98, U91","DL, P95, P98, U91",U91,Unleaded 91,195.9,1.959,232.9,232.9,,,,,195.9,195.9,,,211.9,211.9,240.9,240.9,,,,,,,,,,,False,https://www.unitedpetroleum.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,BP Winnellie,386 STUART HIGHWAY,WINNELLIE,0821,NT,3,130.869226,-12.425722,BP,BP,40,08210040,True,True,233.9,2.339,,,,,192.9,1.929,,,202.9,2.029,,,,,,,,,,,,,233.9,2.339,,,,,192.9,1.929,,,202.9,2.029,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,192.9,1.929,233.9,233.9,,,,,192.9,192.9,,,202.9,202.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,UNITED WINNELLIE ROADHOUSE,1545 Stuart Highway (cnr Hook Road),WINNELLIE,0820,NT,3,130.893602,-12.426162,UN,UN,68,08200068,True,True,233.9,2.339,,,,,192.9,1.929,,,208.9,2.089,237.9,2.379,,,,,,,,,,,233.9,2.339,,,,,192.9,1.929,,,208.9,2.089,237.9,2.379,,,,,,,,,,,True,True,,,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"DL, P95, P98, U91","DL, P95, P98, U91",U91,Unleaded 91,192.9,1.929,233.9,233.9,,,,,192.9,192.9,,,208.9,208.9,237.9,237.9,,,,,,,,,,,False,https://www.unitedpetroleum.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Wagait Beach Supermarket Fuel,89 Wagait Tower Road,Wagait Beach,0822,NT,1,130.747752,-12.44015,PM,PM,139,08030139,True,True,235.0,2.35,,,,,215.0,2.15,,,275.0,2.75,,,,,,,,,,,,,235.0,2.35,,,,,215.0,2.15,,,275.0,2.75,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,215.0,2.15,235.0,235.0,,,,,215.0,215.0,,,275.0,275.0,,,,,,,,,,,,,False,http://www.wagaitbeachsupermarket.com,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Ajurumu Self Service store,ENTRY BY PERMIT ONLY. 24 Hour. Lot 43 Warruwi Community,Warruwi,0822,NT,1,133.389994,-11.650534,PM,PM,13,08220013,True,True,367.0,3.67,,,,,,,309.0,3.09,,,,,,,,,,,,,,,367.0,3.67,,,,,,,309.0,3.09,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,309.0,3.09,367.0,367.0,,,,,,,309.0,309.0,,,,,,,,,,,,,,,False,https://www.alpa.asn.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent Discovery Parks - Glen Helen,Byrnes Road / 1 Namatjira Drive,West MacDonnell Ranges,0872,NT,4,132.673207,-23.685993,IN,IN,176,08720176,True,True,340.0,3.4,,,,,,,,,314.0,3.14,,,,,,,,,,,,,340.0,3.4,,,,,,,,,314.0,3.14,,,,,,,,,,,,,True,True,,,,,,,,,True,True,,,,,,,,,,,,,2,2,"DL, P95","DL, P95",P95,Premium 95,314.0,3.14,340.0,340.0,,,,,,,,,314.0,314.0,,,,,,,,,,,,,False,http://www.discoveryholidayparks.com.au/caravan-parks/northern-territory/macdonnell-ranges-glen-helen,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Wirliyajarrayi Store,Lot 39,Willowra,0872,NT,4,132.609854,-21.247534,PM,PM,32,08720032,True,True,287.0,2.87,,,,,,,280.0,2.8,,,,,,,,,,,,,,,287.0,2.87,,,,,,,280.0,2.8,,,,,,,,,,,,,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,,2,2,"DL, LAF","DL, LAF",LAF,Low Aromatic Fuel,280.0,2.8,287.0,287.0,,,,,,,280.0,280.0,,,,,,,,,,,,,,,False,https://outbackstores.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,FuelXpress Winnellie,46 Coonawarra Road,Winnellie,0820,NT,3,130.87497,-12.43074,FX,FX,45,08200045,True,True,227.5,2.275,,,,,189.5,1.895,,,204.5,2.045,,,,,,,,,,,,,227.5,2.275,,,,,189.5,1.895,,,204.5,2.045,,,,,,,,,,,,,True,True,,,,,True,True,,,True,True,,,,,,,,,,,,,3,3,"DL, P95, U91","DL, P95, U91",U91,Unleaded 91,189.5,1.895,227.5,227.5,,,,,189.5,189.5,,,204.5,204.5,,,,,,,,,,,,,False,https://www.fuelxpress.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Independent My Autocare,166 Coonawarra Road,Winnellie,0820,NT,3,130.891404,-12.430993,IN,IN,200,08200200,True,True,,,,,,,,,,,,,,,,,,,189.2,1.892,,,,,,,,,,,,,,,,,,,,,,,189.2,1.892,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,1,1,LPG,LPG,LPG,LPG,189.2,1.892,,,,,,,,,,,,,,,,,,,189.2,189.2,,,,,False,www.automotive-solutions.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,BP Darwin Truckstop,13 Distribution Drive,Wishart,0822,NT,3,130.941972,-12.457972,BP,BP,212,08220212,True,True,227.9,2.279,230.9,2.309,,,191.9,1.919,,,206.9,2.069,,,,,,,,,,,,,227.9,2.279,230.9,2.309,,,191.9,1.919,,,206.9,2.069,,,,,,,,,,,,,True,True,True,True,,,True,True,,,True,True,,,,,,,,,,,,,4,4,"DL, P95, PD, U91","DL, P95, PD, U91",U91,Unleaded 91,191.9,1.919,227.9,227.9,230.9,230.9,,,191.9,191.9,,,206.9,206.9,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,Refuel Australia Wishart Road,Cnr Wishart Road & McCarthy Close,Wishart,0822,NT,3,130.929661,-12.461616,AM,AM,58,08220058,True,True,227.8,2.278,230.8,2.3080000000000003,,,,,,,,,,,,,,,,,,,,,227.8,2.278,230.8,2.3080000000000003,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,2,2,"DL, PD","DL, PD",DL,Diesel,227.8,2.278,227.8,227.8,230.8,230.8,,,,,,,,,,,,,,,,,,,,,False,,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
2026-07-27,2026-07-27 07:45:40,S24 Wishart Road,5 Wishart Road,Wishart,0828,NT,3,130.926545,-12.460552,OR,OR,94,08280094,True,True,,,237.9,2.379,,,199.9,1.999,,,217.4,2.174,226.9,2.269,,,,,,,,,,,,,237.9,2.379,,,199.9,1.999,,,217.4,2.174,226.9,2.269,,,,,,,,,,,,,True,True,,,True,True,,,True,True,True,True,,,,,,,,,,,4,4,"P95, P98, PD, U91","P95, P98, PD, U91",U91,Unleaded 91,199.9,1.999,,,237.9,237.9,,,199.9,199.9,,,217.4,217.4,226.9,226.9,,,,,,,,,,,False,https://www.otr.com.au,OK,OK,https://myfuelnt.nt.gov.au/Home/Results?Location=3&FuelCode=ALLD,serverJson:root.FuelOutlet
