Date,Week,Year,Fuel,State,Region,Geography_Type,Price_CPL,Source_Name,Page_URL
2025-10-26,26 Oct,2025,ULP,SA,South Australian Regional Average,State Regional Average,178.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-11-02,2 Nov,2025,ULP,SA,South Australian Regional Average,State Regional Average,178.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-11-09,9 Nov,2025,ULP,SA,South Australian Regional Average,State Regional Average,179.9,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-11-16,16 Nov,2025,ULP,SA,South Australian Regional Average,State Regional Average,180.7,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-11-23,23 Nov,2025,ULP,SA,South Australian Regional Average,State Regional Average,181.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-11-30,30 Nov,2025,ULP,SA,South Australian Regional Average,State Regional Average,182.3,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-12-07,7 Dec,2025,ULP,SA,South Australian Regional Average,State Regional Average,181.3,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-12-14,14 Dec,2025,ULP,SA,South Australian Regional Average,State Regional Average,180.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-12-21,21 Dec,2025,ULP,SA,South Australian Regional Average,State Regional Average,179.5,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-12-28,28 Dec,2025,ULP,SA,South Australian Regional Average,State Regional Average,178.9,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-01-04,4 Jan,2026,ULP,SA,South Australian Regional Average,State Regional Average,178.2,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-01-11,11 Jan,2026,ULP,SA,South Australian Regional Average,State Regional Average,176.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-01-18,18 Jan,2026,ULP,SA,South Australian Regional Average,State Regional Average,176.2,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-01-25,25 Jan,2026,ULP,SA,South Australian Regional Average,State Regional Average,175.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-02-01,1 Feb,2026,ULP,SA,South Australian Regional Average,State Regional Average,175.3,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-02-08,8 Feb,2026,ULP,SA,South Australian Regional Average,State Regional Average,174.2,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-02-15,15 Feb,2026,ULP,SA,South Australian Regional Average,State Regional Average,173.1,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-02-22,22 Feb,2026,ULP,SA,South Australian Regional Average,State Regional Average,172.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-03-01,1 Mar,2026,ULP,SA,South Australian Regional Average,State Regional Average,172.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-03-08,8 Mar,2026,ULP,SA,South Australian Regional Average,State Regional Average,182.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-03-15,15 Mar,2026,ULP,SA,South Australian Regional Average,State Regional Average,218.0,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-03-22,22 Mar,2026,ULP,SA,South Australian Regional Average,State Regional Average,240.0,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-03-29,29 Mar,2026,ULP,SA,South Australian Regional Average,State Regional Average,256.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-04-05,5 Apr,2026,ULP,SA,South Australian Regional Average,State Regional Average,240.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-04-12,12 Apr,2026,ULP,SA,South Australian Regional Average,State Regional Average,226.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-04-19,19 Apr,2026,ULP,SA,South Australian Regional Average,State Regional Average,217.4,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-04-26,26 Apr,2026,ULP,SA,South Australian Regional Average,State Regional Average,201.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-05-03,3 May,2026,ULP,SA,South Australian Regional Average,State Regional Average,193.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-05-10,10 May,2026,ULP,SA,South Australian Regional Average,State Regional Average,193.4,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-05-17,17 May,2026,ULP,SA,South Australian Regional Average,State Regional Average,191.0,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-05-24,24 May,2026,ULP,SA,South Australian Regional Average,State Regional Average,190.7,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-05-31,31 May,2026,ULP,SA,South Australian Regional Average,State Regional Average,189.0,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-06-07,7 Jun,2026,ULP,SA,South Australian Regional Average,State Regional Average,183.1,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-06-14,14 Jun,2026,ULP,SA,South Australian Regional Average,State Regional Average,178.1,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-06-21,21 Jun,2026,ULP,SA,South Australian Regional Average,State Regional Average,174.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-06-28,28 Jun,2026,ULP,SA,South Australian Regional Average,State Regional Average,168.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-07-05,5 Jul,2026,ULP,SA,South Australian Regional Average,State Regional Average,171.8,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-07-12,12 Jul,2026,ULP,SA,South Australian Regional Average,State Regional Average,177.5,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-07-19,19 Jul,2026,ULP,SA,South Australian Regional Average,State Regional Average,177.7,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-07-26,26 Jul,2026,ULP,SA,South Australian Regional Average,State Regional Average,187.7,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-08-02,2 Aug,2026,ULP,SA,South Australian Regional Average,State Regional Average,198.4,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-08-09,9 Aug,2026,ULP,SA,South Australian Regional Average,State Regional Average,211.2,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2026-08-16,16 Aug,2026,ULP,SA,South Australian Regional Average,State Regional Average,207.6,South Australian Regional Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-regional-average/
2025-08-24,24 Aug,2025,ULP,SA,South Australian State Average,State Average,172.1,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-08-31,31 Aug,2025,ULP,SA,South Australian State Average,State Average,170.3,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-09-07,7 Sep,2025,ULP,SA,South Australian State Average,State Average,176.1,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-09-14,14 Sep,2025,ULP,SA,South Australian State Average,State Average,175.3,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-09-21,21 Sep,2025,ULP,SA,South Australian State Average,State Average,170.9,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-09-28,28 Sep,2025,ULP,SA,South Australian State Average,State Average,183.2,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-10-05,5 Oct,2025,ULP,SA,South Australian State Average,State Average,173.8,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-10-12,12 Oct,2025,ULP,SA,South Australian State Average,State Average,176.9,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-10-19,19 Oct,2025,ULP,SA,South Australian State Average,State Average,171.1,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-10-26,26 Oct,2025,ULP,SA,South Australian State Average,State Average,173.8,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-11-02,2 Nov,2025,ULP,SA,South Australian State Average,State Average,169.8,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-11-09,9 Nov,2025,ULP,SA,South Australian State Average,State Average,177.0,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-11-16,16 Nov,2025,ULP,SA,South Australian State Average,State Average,173.7,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-11-23,23 Nov,2025,ULP,SA,South Australian State Average,State Average,180.6,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-11-30,30 Nov,2025,ULP,SA,South Australian State Average,State Average,180.0,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-12-07,7 Dec,2025,ULP,SA,South Australian State Average,State Average,171.6,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-12-14,14 Dec,2025,ULP,SA,South Australian State Average,State Average,177.9,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-12-21,21 Dec,2025,ULP,SA,South Australian State Average,State Average,169.2,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2025-12-28,28 Dec,2025,ULP,SA,South Australian State Average,State Average,178.8,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-01-04,4 Jan,2026,ULP,SA,South Australian State Average,State Average,172.8,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-01-11,11 Jan,2026,ULP,SA,South Australian State Average,State Average,163.1,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-01-18,18 Jan,2026,ULP,SA,South Australian State Average,State Average,162.9,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-01-25,25 Jan,2026,ULP,SA,South Australian State Average,State Average,167.4,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-02-01,1 Feb,2026,ULP,SA,South Australian State Average,State Average,164.3,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-02-08,8 Feb,2026,ULP,SA,South Australian State Average,State Average,162.0,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-02-15,15 Feb,2026,ULP,SA,South Australian State Average,State Average,159.9,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-02-22,22 Feb,2026,ULP,SA,South Australian State Average,State Average,163.5,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
2026-03-01,1 Mar,2026,ULP,SA,South Australian State Average,State Average,175.2,South Australian State Average,https://aip.com.au/pricing/petrol/south-australian-retail-petrol-prices/south-australian-state-average/
